ID,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,MSigDB_gene_sets
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,22,0.24587564925931193,0.5365876913158795,0.972173318968915,1,0.9348200032175431,5061,"tags=41%, list=35%, signal=26%",2261/2253/5516/8823/10253/673/6714/2247/867,C2
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,148,0.24589041701444983,0.6666668659843602,0.9748156030588505,1,0.9348200032175431,2919,"tags=18%, list=20%, signal=15%",8644/1645/5593/335/10840/200895/4846/119391/83666/54981/9227/55937/54625/55163/84875/5095/54956/3141/113278/2719/32/3339/5740/8034/4524/10229/4036,C2
GOMF_GTP_DEPENDENT_PROTEIN_BINDING,20,0.2459633246686826,0.5294590817208289,0.9713319611878859,1,0.9917033964220897,1730,"tags=10%, list=12%, signal=9%",115727/9545,C5
REACTOME_DISEASES_OF_DNA_REPAIR,33,0.2459790756812164,0.5707841985158989,0.9696238131385408,1,0.9348200032175431,3863,"tags=21%, list=27%, signal=16%",5890/83990/7486/580/675/10111/4361,C2
ALFANO_MYC_TARGETS,220,0.2460196214906134,0.6794531295965774,0.9817543145140762,1,0.9348200032175431,1365,"tags=7%, list=10%, signal=7%",7042/5100/5799/57007/3305/912/7052/783/2487/7041/2621/1513/83937/5205/1397/1028,C2
GOBP_AUTOPHAGY_OF_MITOCHONDRION,85,0.246083643225229,0.6399245144968333,0.9694531810406666,1,0.9917033964220897,2228,"tags=11%, list=16%, signal=9%",440738/132671/1513/84557/285973/9706/55062/10133/54832,C5
HP_CONGENITAL_ONSET,320,0.24609911371029844,0.687582688627694,0.9889971738627563,1,0.9917033964220897,2145,"tags=10%, list=15%, signal=8%",80000/163175/9289/1187/1188/4868/57007/6509/387787/767/79796/83538/1305/64221/84570/8506/64919/10220/6862/286204/10585/352909/21/54101/1294/81788/182/57731/8481/5193/7273,C5
GOBP_PROTEIN_LOCALIZATION_TO_PHAGOPHORE_ASSEMBLY_SITE,17,0.24611567698654485,0.5157563584766064,0.9721740555153534,1,0.9917033964220897,3430,"tags=24%, list=24%, signal=18%",285973/55062/23241/23192,C5
HP_ABNORMAL_MACULAR_MORPHOLOGY,121,0.24614073833978783,0.6591214865503968,0.9720973723077577,1,0.9917033964220897,802,"tags=7%, list=6%, signal=6%",23746/285440/778/368/83394/4094/83872/8322,C5
FONTAINE_PAPILLARY_THYROID_CARCINOMA_DN,49,0.24614244566303453,0.6026841142518387,0.9670376358679618,1,0.9348200032175431,2752,"tags=16%, list=19%, signal=13%",2487/5890/51710/56477/5336/26259/8857/10838,C2
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS,64,0.24616098350212673,0.6220385938848291,0.9683511762622397,1,0.9917033964220897,4909,"tags=31%, list=34%, signal=21%",5896/8741/10039/64919/64421/604/2067/79915/10721/84787/25939/3981/55183/6932/200558/7518/3148/472/958/6778,C5
HP_UNSTEADY_GAIT,147,0.24621013563902205,0.6672232853564553,0.9747093296562098,1,0.9917033964220897,2570,"tags=18%, list=18%, signal=15%",10846/9782/1203/51412/122622/3745/8398/8913/64919/4137/2257/9227/54681/55163/57688/8867/2906/538/23097/339983/6506/51741/1759/167691/81790/773,C5
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,433,0.24621575762673248,0.6918326764836622,0.9946816501907996,1,0.9348200032175431,2025,"tags=10%, list=14%, signal=9%",2066/25759/23767/50617/4908/5154/1298/3084/2185/5600/7059/6776/5581/7409/1950/245973/3400/4846/10718/1297/9047/1302/2261/4485/3249/6456/10312/9252/1846/1289/23768/4486/3398/7060/5579/4916/5295/2242/3397/1848/8828/1287/5774,C2
HP_CHOLESTASIS,177,0.2463340107626999,0.6742406527890887,0.9779448156396932,1,0.9917033964220897,2921,"tags=16%, list=20%, signal=13%",10297/5244/64135/335/374879/11093/5205/10068/4485/5313/1593/80270/538/5774/540/182/2592/427/5193/9742/285282/91949/286/2582/5192/27031/6710/9451,C5
HP_THIN_VERMILION_BORDER,356,0.2463364153333401,0.689609128509854,0.9918569391730425,1,0.9917033964220897,3703,"tags=20%, list=26%, signal=15%",775/3759/4774/10743/285175/23630/4094/3899/84700/649/51412/79796/2626/63895/64093/83696/90161/10815/23221/4983/5813/64919/11043/84628/55869/139411/57211/7474/9459/63035/182/8481/10370/55784/55777/2893/145173/5159/546/1756/51626/57728/26040/6197/10472/5063/7552/11113/23112/4952/79868/104/9896/23241/8473/23556/6304/6664/51594/526/1281/6323/80185/79718/2121/196528/57459/55904/4920/56896/8289/51132,C5
HP_ABNORMALITY_OF_THE_HALLUX,183,0.24633833831310536,0.6754395063532892,0.9784928532471675,1,0.9917033964220897,4125,"tags=30%, list=29%, signal=22%",6660/3590/9839/51085/51412/2626/658/84627/155368/10815/2261/84628/1365/84265/57688/63035/1364/155382/26608/6299/1280/2006/4750/2260/4882/2893/65250/219844/11107/2737/25923/23112/26353/9896/83451/6304/7461/526/6792/2643/285362/55904/4920/56896/51132/1278/1859/9969/23162/6804/374654/2263/90416/7994/3782,C5
GOCC_ESCRT_COMPLEX,26,0.24647328898727033,0.5529879589709664,0.9693083740791867,1,0.9917033964220897,4834,"tags=35%, list=34%, signal=23%",155382/137492/29082/91782/51028/79720/79643/27243/93343,C5
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,23,0.24647799923148692,0.541904377838241,0.9709573370594303,1,0.9348200032175431,2420,"tags=13%, list=17%, signal=11%",8856/5465/6095,C2
GOBP_NADP_METABOLIC_PROCESS,33,0.246497258816907,0.5731659531116498,0.9679150391234354,1,0.9917033964220897,3215,"tags=21%, list=23%, signal=16%",2330/10840/200035/9563/64080/51071/25961,C5
ELVIDGE_HIF1A_AND_HIF2A_TARGETS_DN,96,0.2465164344390768,0.6481525325055565,0.9699283282760721,1,0.9348200032175431,3371,"tags=22%, list=24%, signal=17%",6676/3488/4016/8987/4017/80055/10370/283/6662/26118/8996/665/4601/901/6310/1808/113146/5155/6695/5329/2026,C2
PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP,232,0.24657342908546614,0.6823092291877049,0.9824661208070055,1,0.9348200032175431,2579,"tags=16%, list=18%, signal=13%",8174/5053/5456/19/7224/8639/50507/9899/26050/1404/58191/57597/83943/54997/9866/5813/55016/79957/57863/10100/3991/7694/79582/4922/954/604/22949/54978/8425/57158/1280/9111/5961/10457/10432/1060/23250,C2
HP_DERMAL_ATROPHY,80,0.24663012848596366,0.6374763484888543,0.9682866327767828,1,0.9917033964220897,1873,"tags=8%, list=13%, signal=7%",7042/368/715/51750/1289/1294,C5
HP_HYPOREFLEXIA,314,0.2467434368008868,0.6891193903225467,0.9881776472008693,1,0.9917033964220897,3384,"tags=19%, list=24%, signal=15%",11155/246329/1187/340990/1188/4703/10743/2892/19/51412/122622/3745/1305/8506/7084/10559/51750/2257/5582/23114/729920/59341/10585/57688/8867/2906/538/23097/5193/6506/51741/5165/1759/91949/57716/81790/773/4724/1756/5264/6843/3339/5192/129285/25923/84197/2961/6310/339453/26353/6663/9896/6607/2218/6528/23556/8675/2137/526/9829/3030,C5
GOMF_RETINOIC_ACID_RECEPTOR_BINDING,18,0.24704600585104758,0.5227044588551478,0.9717181846516607,1,0.9917033964220897,4019,"tags=22%, list=28%, signal=16%",55791/8204/5916/6867,C5
HP_KERATOCONJUNCTIVITIS,28,0.24705795422205012,0.5608491534491475,0.968478594053336,1,0.9917033964220897,5216,"tags=43%, list=37%, signal=27%",2261/51752/3141/2961/7390/2263/6720/2934/404672/2200/3106/2074,C5
HP_REDUCED_CIRCULATING_PROLACTIN_CONCENTRATION,16,0.24709213966702992,0.512939215115312,0.9716815132519521,1,0.9917033964220897,1075,"tags=6%, list=8%, signal=6%",3547,C5
GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,48,0.247162685942713,0.6040923340200096,0.9666215927691979,1,0.9917033964220897,4353,"tags=38%, list=30%, signal=26%",142679/80279/23624/655/1843/27250/6422/152559/5997/10252/80824/10114/10253/171392/5795/10251/6653/81848,C5
HP_THICKENED_HELICES,41,0.24718030928247697,0.5921557920237017,0.9668710467004338,1,0.9917033964220897,5445,"tags=44%, list=38%, signal=27%",10220/9719/8216/6654/6925/1859/2263/6237/673/5087/2200/6016/6655/6872/867/55650/3845/650,C5
GOBP_RESPONSE_TO_STEROID_HORMONE,236,0.24718563295083348,0.6846114937669223,0.982195634731208,1,0.9917033964220897,2663,"tags=14%, list=19%, signal=12%",7042/8644/590/55885/9353/6869/11170/4824/112398/57658/1545/2104/26508/4129/10628/655/4916/9572/23205/21/3931/1364/687/55128/5465/27086/3291/199/477/64754/8754/1636/6422/3304,C5
LEE_CALORIE_RESTRICTION_MUSCLE_UP,27,0.2472442173621495,0.5575975853291337,0.9672365764522477,1,0.9348200032175431,2476,"tags=19%, list=17%, signal=15%",1649/1421/2978/477/8323,C2
ZIRN_TRETINOIN_RESPONSE_WT1_UP,20,0.24726068172551552,0.5317356462289803,0.9719349091972667,1,0.9348200032175431,3916,"tags=30%, list=27%, signal=22%",2615/4088/5329/3815/7692/10395,C2
FARMER_BREAST_CANCER_BASAL_VS_LULMINAL,273,0.24731514632985788,0.6882823210947994,0.9844398444994193,1,0.9348200032175431,2746,"tags=14%, list=19%, signal=12%",2066/5733/6518/10512/2568/5002/5104/9/2330/2674/1831/80736/36/79026/8416/9254/22996/1825/3572/4137/6374/4781/9620/9603/2947/540/10965/81031/5979/7368/4329/27289/1756/51466/18/23229/57728/4602/10234,C2
REACTOME_SIGNALING_BY_FGFR3,33,0.24733895126863736,0.57393973316899,0.968329620826541,1,0.9348200032175431,4791,"tags=36%, list=34%, signal=24%",2261/5295/10817/2253/5516/8823/6654/10253/2549/673/6714/2247,C2
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,31,0.2473535222345699,0.568839283417559,0.9685719306172653,1,0.9348200032175431,904,"tags=3%, list=6%, signal=3%",7456,C2
HP_UPPER_EXTREMITY_JOINT_DISLOCATION,72,0.24736749341308517,0.6328549595209553,0.9663961093786939,1,0.9917033964220897,3715,"tags=19%, list=26%, signal=14%",3899/649/64093/1289/55869/7474/3339/2067/10082/2137/55603/4920/91252/1278,C5
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT,146,0.24737807921814486,0.670216283805489,0.9728292106885705,1,0.9917033964220897,4291,"tags=36%, list=30%, signal=25%",5154/3488/55036/4846/1050/83538/5629/3280/4781/7474/9620/21/407975/538/2302/6662/64220/9719/55636/2719/1512/5159/54768/1636/2253/91461/57493/23322/27031/1181/2737/83716/57333/4054/6664/54542/7547/1281/10252/9509/5916/147372/100/10253/7067/93/23657/2263/284217/84695/659/6720,C5
GOBP_T_CELL_DIFFERENTIATION,158,0.24738517888523542,0.6731244610418651,0.9744002659712626,1,0.9917033964220897,3830,"tags=30%, list=27%, signal=22%",54361/912/5896/6693/3902/7409/920/51463/3135/64919/6850/10312/3659/10125/538/2302/8325/604/285282/27086/3122/55636/6095/51561/57580/79798/4602/149041/2737/57089/8320/9760/11005/3718/54542/3815/972/3955/1794/6654/865/23598/22890/9935/100/2175/3111,C5
WP_MALIGNANT_PLEURAL_MESOTHELIOMA,350,0.24739415149871224,0.6926449800437515,0.9898700881473004,1,0.9348200032175431,3699,"tags=22%, list=26%, signal=17%",54361/1007/5602/81029/1005/4908/5154/177/80319/1496/115908/1950/56924/1649/1825/83937/1004/2261/1435/10891/4485/1943/9252/1288/5332/2257/6374/9706/64798/1946/648/7474/1942/7976/1287/8325/3673/11184/9064/4804/1002/2260/154796/8323/4294/5159/2253/6422/7403/6387/3914/2256/6197/5063/11113/5563/51384/6347/5155/580/8473/70/5281/7138/11098/3815/5608/92597/6654/1286/59343/2932/2308/4318/4920/6934/8326,C2
HP_ABNORMALITY_OF_RETINAL_PIGMENTATION,249,0.2475096010426878,0.6867322799493786,0.9830606410802263,1,0.9917033964220897,3148,"tags=22%, list=22%, signal=17%",23746/4729/285440/22901/2784/778/83394/100131801/51079/63895/9187/5158/84984/7287/49855/138050/9227/282809/10585/196/182/8481/5193/9990/9742/57560/167691/80184/2978/5961/583/8754/4724/157680/5264/51626/57728/27130/5192/27031/6197/27241/11020/7486/2067/2202/23155/55112/8100/585/128338/6663/9364/84334,C5
WANG_CISPLATIN_RESPONSE_AND_XPC_UP,142,0.24753345761355816,0.6695362619997042,0.9728337677836751,1,0.9348200032175431,2695,"tags=15%, list=19%, signal=12%",634/5799/55096/5053/4485/3280/8906/57211/9768/4922/9543/1364/9781/7273/5627/55756/7869/2719/9235/91392/2582,C2
GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,41,0.24762994096816915,0.5932329490502177,0.9664469379347115,1,0.9917033964220897,3891,"tags=24%, list=27%, signal=18%",4824/26508/55128/27086/6422/10521/23411/8289/7110/8611,C5
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK,139,0.2476362764512185,0.6688974777351818,0.9727719916511962,1,0.9348200032175431,3867,"tags=20%, list=27%, signal=15%",64859/51380/8850/8398/6414/116236/3991/9572/5095/130814/57509/94015/23236/4329/256302/5351/51646/128338/57104/4054/9267/2040/7517/55652/57458/11112/23005/81792,C2
MORI_LARGE_PRE_BII_LYMPHOCYTE_DN,40,0.24767123287217008,0.5903995135369783,0.9663289449736092,1,0.9348200032175431,3963,"tags=35%, list=28%, signal=25%",113/7456/401612/1992/1512/54899/694/1840/2799/972/1794/4026/9026/25939,C2
HP_ABNORMALITY_OF_CIRCULATING_ENZYME_LEVEL,253,0.24781024450996197,0.6879361074107185,0.98319165965897,1,0.9917033964220897,2419,"tags=15%, list=17%, signal=12%",11155/116228/7137/4703/91624/10008/9782/51085/100131801/79783/122622/63895/88/155368/8398/5837/7084/3991/1365/729920/2027/59341/10585/8867/7504/11149/203859/1364/7273/64208/155382/5165/26608/8425/91949/2006/56983,C5
HP_COGWHEEL_RIGIDITY,22,0.2479700518454381,0.5419241822093559,0.9699641520375349,1,0.9917033964220897,3408,"tags=23%, list=24%, signal=17%",57526/7084/339453/6323/2643,C5
HP_SOMATIC_SENSORY_DYSFUNCTION,296,0.2479809091477714,0.6914703350679411,0.9860688292574746,1,0.9917033964220897,3412,"tags=18%, list=24%, signal=14%",3119/1188/9839/10743/2892/19/285175/5173/9782/54790/123606/63895/8913/25894/6578/10984/7084/85446/215/4137/5582/112476/59341/1593/538/51752/137492/5165/65998/22909/477/57716/81790/773/5264/6843/57449/5192/5351/4524/25923/8218/6310/26353/6663/11160/9896/8675/6399/6792/6323/2643/55526,C5
HP_DIFFUSE_WHITE_MATTER_ABNORMALITIES,31,0.2480874586639037,0.5718603735590798,0.9671500257819476,1,0.9917033964220897,4015,"tags=23%, list=28%, signal=16%",51227/10585/2902/84197/6792/23312/64857,C5
MARKS_HDAC_TARGETS_UP,18,0.24823691045276594,0.5243071309137063,0.9714000216052717,1,0.9348200032175431,3520,"tags=28%, list=25%, signal=21%",841/10628/8795/10018/317,C2
PID_EPHA2_FWD_PATHWAY,19,0.2482403243170489,0.5291636248917616,0.9717290815301132,1,0.9348200032175431,5061,"tags=37%, list=35%, signal=24%",5295/1942/3636/10451/7074/6714/867,C2
ZHOU_TNF_SIGNALING_30MIN,46,0.24830456482829255,0.6032123479514372,0.9648239411470609,1,0.9348200032175431,2257,"tags=11%, list=16%, signal=9%",3488/51079/7128/1843/8997,C2
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR,31,0.24833459596507723,0.5724300437476924,0.9669362242652145,1,0.9917033964220897,2808,"tags=19%, list=20%, signal=16%",5742/114757/143686/3049/2946/2882,C5
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,36,0.2483479338773276,0.5844925469141681,0.9655789058260569,1,0.9917033964220897,1850,"tags=11%, list=13%, signal=10%",10297/4133/11075/25999,C5
GOMF_DEMETHYLASE_ACTIVITY,36,0.24840154283232418,0.5846187168168291,0.9655295742686597,1,0.9917033964220897,500,"tags=3%, list=4%, signal=3%",55693,C5
HP_MORTALITY_AGING,260,0.2484209137122984,0.6903147501378989,0.9830319832444628,1,0.9917033964220897,4073,"tags=26%, list=29%, signal=19%",10203/4703/3899/51085/100131801/51412/10683/658/64093/155368/25802/9244/3425/2261/1365/21/538/1364/1641/5193/5980/155382/26608/5979/57158/1280/2006/2719/22909/4724/546/18/219844/3914/3339/1301/5192/6197/2737/2067/4952/341640/27152/83451/57505/6304/118429/7461/1832/157570/8802/54916/6091/23129/4920/57724/4638/23169/57511/23426/55717/5190/133686/6773/3691/6804/3155,C5
GOBP_REGULATION_OF_PEPTIDASE_ACTIVITY,288,0.24844459139244068,0.6922965980635909,0.9851631448887992,1,0.9917033964220897,3186,"tags=22%, list=22%, signal=17%",284293/1800/130399/177/51050/5104/5896/89932/3428/718/51079/4824/684/2621/5272/55655/2043/6850/199713/1469/259/7429/4137/841/80760/64063/27151/286204/1365/843/5698/1992/1294/56925/1942/1364/22900/2902/5627/4804/10392/2045/2719/1512/4088/2537/8434/96459/6197/5978/8996/117166/9451/20/375484/83464/64780/57333/4255/6695/11005/831,C5
LEIN_LOCALIZED_TO_DISTAL_AND_PROXIMAL_DENDRITES,15,0.24852641477243514,0.5090204834106364,0.9723210208007529,1,0.9348200032175431,4410,"tags=40%, list=31%, signal=28%",1902/84687/22903/51440/5662/3798,C2
GOBP_RESPONSE_TO_INTERLEUKIN_4,23,0.24860344169851487,0.5474847853338771,0.9678488174127138,1,0.9917033964220897,1595,"tags=9%, list=11%, signal=8%",11093/54625,C5
GOBP_CENTRIOLE_ASSEMBLY,42,0.24869913372571378,0.5977259752627835,0.9648762576546326,1,0.9917033964220897,3111,"tags=21%, list=22%, signal=17%",8850/152185/282809/55722/8481/10432/85459/80817/25914,C5
GOBP_POSITIVE_REGULATION_OF_ANION_TRANSPORT,27,0.24871308581694115,0.5614064474120248,0.9668428886721757,1,0.9917033964220897,2966,"tags=22%, list=21%, signal=18%",8398/5025/22925/10991/18/84062,C5
GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS,40,0.24876740968198066,0.5941144293539663,0.9651271582886791,1,0.9917033964220897,3245,"tags=20%, list=23%, signal=15%",2185/9108/8867/5336/23236/5028/4952/3633,C5
HP_APLASIA_HYPOPLASIA_AFFECTING_THE_EYE,360,0.24877674789814067,0.6965649170493622,0.9902431189897813,1,0.9917033964220897,3533,"tags=23%, list=25%, signal=18%",6496/4053/9839/92949/778/11281/4094/197257/23259/51085/8322/374879/80776/63895/64093/155368/158326/10815/81794/5015/4810/27151/1365/729920/10585/83990/5295/54101/1364/81788/91147/79867/155382/26608/64220/5979/6299/1280/55636/80184/2006/2719/2260/79583/5961/2893/79600/4329/84942/2253/63901/157680/23322/5264/7546/219844/3339/5978/2737/2067/4036/84197/2961/4952/341640/27152/6663/25914/9896/83451/2218/23556/675/84464/54903/7461/444/3170/6323/157570/79718/22926/9723/6091,C5
HP_NEOPLASM_BY_HISTOLOGY,287,0.24879088365136848,0.693232857237233,0.9846385056080045,1,0.9917033964220897,2843,"tags=14%, list=20%, signal=11%",5157/8788/10297/5320/55384/11281/5002/3784/2626/658/2261/10984/1028/1288/1760/25788/843/83990/10125/1294/1287/8481/51741/6662/65998/9508/285282/5979/2719/22909/5159/65250/10277/51626/26040/205717/3339/5978/7486/2737,C5
GOBP_B_CELL_HOMEOSTASIS,25,0.24883791098422448,0.5551076174124305,0.9669777737505016,1,0.9917033964220897,3785,"tags=36%, list=27%, signal=27%",7128/407975/139818/149041/54542/10018/972/6654/100,C5
GOBP_T_CELL_APOPTOTIC_PROCESS,34,0.2488464850598957,0.5812630154588109,0.9652389819987586,1,0.9917033964220897,4447,"tags=41%, list=31%, signal=28%",5896/81704/1831/7474/1942/2737/3958/3718/10018/100/57678/3620/55716/8737,C5
GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,19,0.24887717188473255,0.5313473267266887,0.9694897917984469,1,0.9917033964220897,2961,"tags=21%, list=21%, signal=17%",1486/8534/4248/10724,C5
GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY,30,0.24897978218382577,0.5711026626743675,0.9667686318131257,1,0.9917033964220897,4164,"tags=27%, list=29%, signal=19%",23624/9961/5774/122809/868/5795/79643/5663,C5
PASINI_SUZ12_TARGETS_UP,85,0.24900329656109704,0.6474932321312278,0.9662063112414165,1,0.9348200032175431,3411,"tags=25%, list=24%, signal=19%",55630/4868/54790/5015/5813/100170841/51171/51131/29947/56154/10241/4329/256643/58494/4343/201299/169200/80896/10308/9829/8115,C2
SMIRNOV_RESPONSE_TO_IR_2HR_DN,51,0.24900674334934303,0.6127709983884729,0.9639530649878434,1,0.9348200032175431,4847,"tags=31%, list=34%, signal=21%",6526/10559/400322/63920/25788/3304/3303/901/317/3782/80063/53335/388650/2057/54665/79738,C2
ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_DN,95,0.24904582207244774,0.6542143956656995,0.9661935652401062,1,0.9348200032175431,3567,"tags=27%, list=25%, signal=21%",4774/4330/57561/56261/23221/200728/2650/8706/339803/57509/10198/7546/10234/80817/55112/79047/149076/4926/9901/81533/9815/3955/26053/55893/55366/1870,C2
PID_LKB1_PATHWAY,46,0.24907994366722294,0.6050959947152673,0.9640144751565365,1,0.9348200032175431,1460,"tags=9%, list=10%, signal=8%",92335/4133/6604/4137,C2
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,75,0.24911902354427337,0.6399679038247834,0.9636306596004527,1,0.9917033964220897,2921,"tags=13%, list=20%, signal=11%",3059/80279/63928/83666/151636/5295/4804/4088/2737/9451,C5
JAEGER_METASTASIS_UP,37,0.24922052553464658,0.5876512153632428,0.9659159103991378,1,0.9348200032175431,1714,"tags=11%, list=12%, signal=10%",633/4684/23213/7060,C2
HP_ABNORMAL_NASOLACRIMAL_SYSTEM_MORPHOLOGY,47,0.24925318444705008,0.6078955145644321,0.9644508361363016,1,0.9917033964220897,4276,"tags=34%, list=30%, signal=24%",158326/2261/27086/2260/147912/341640/6663/1281/200424/3321/23426/5190/2263/7994/51360/80144,C5
BENPORATH_ES_CORE_NINE_CORRELATED,90,0.24946440498790717,0.6522076205082363,0.9650438457243576,1,0.9348200032175431,2466,"tags=12%, list=17%, signal=10%",6496/8462/3400/64919/4781/3659/3096/9603/6662/9111/10957,C2
HP_DILATION_OF_LATERAL_VENTRICLES,74,0.24953372275494076,0.6401759433749332,0.9630884530808239,1,0.9917033964220897,3240,"tags=18%, list=23%, signal=14%",9839/81704/90161/728294/1641/2902/4750/55777/23067/80311/80036/55870/6304,C5
HP_HIGHLY_ARCHED_EYEBROW,202,0.24955799109048715,0.6874077560056367,0.9765175147021222,1,0.9917033964220897,4198,"tags=25%, list=29%, signal=18%",6496/9839/92335/9427/4330/51412/10815/84628/55869/80055/63035/8481/10128/91147/79867/55636/80184/2260/79583/55777/2893/79600/2253/65250/7403/23322/7546/219844/6197/10464/23112/6304/6664/54903/157570/9723/26053/55904/56896/51132/80210/9969/23483/23162/50651/374654/90416/7994/51684/23247/317662,C5
HP_DEATH_IN_INFANCY,162,0.24957790409854586,0.6801809121219939,0.9713562994370782,1,0.9917033964220897,3992,"tags=25%, list=28%, signal=18%",4703/3899/100131801/10683/658/64093/25802/9244/3425/21/1641/5193/5980/5979/57158/2719/22909/4724/546/3914/3339/5192/2067/4952/341640/57505/118429/8802/54916/6091/23129/4920/57724/4638/57511/23426/55717/5190/133686/6773/3691,C5
KYNG_RESPONSE_TO_H2O2_VIA_ERCC6,15,0.24959553349415167,0.5112102036826236,0.9715044909143751,1,0.9348200032175431,1745,"tags=7%, list=12%, signal=6%",25893,C2
COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN,113,0.2497204937692795,0.6651422098815468,0.9672150423842051,1,0.9348200032175431,3556,"tags=24%, list=25%, signal=18%",22924/84159/216/767/10912/610/6414/978/28996/84649/1848/79762/91614/51312/8991/182/957/2253/6387/8495/115817/64061/3958/2040/91/875/55343,C2
GOMF_TRANSCRIPTION_COREGULATOR_BINDING,93,0.24974170678266738,0.6547146284089613,0.9649459993666255,1,0.9917033964220897,3127,"tags=15%, list=22%, signal=12%",6496/8863/6604/3280/196/9572/5465/604/6095/4088/84458/11113/4772/653121,C5
GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,119,0.25002410032932,0.6686281925161804,0.9658887658632144,1,0.9917033964220897,2940,"tags=18%, list=21%, signal=15%",9839/81029/79971/25960/1950/245973/54795/7128/23213/147699/7474/3087/65981/343637/6299/2719/4088/6422/8434/9037/57326/85407,C5
BIOCARTA_TCR_PATHWAY,37,0.2500745206390228,0.5896648988667357,0.9648136581303353,1,0.9348200032175431,1846,"tags=11%, list=13%, signal=9%",7409/4773/5579/5295,C2
HP_PAPULE,61,0.2502473028223583,0.6288587850922455,0.9629109332719212,1,0.9917033964220897,1904,"tags=10%, list=13%, signal=9%",368/362/147138/1289/1294/51752,C5
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,248,0.250298437807288,0.6943685880871378,0.9800561712310016,1,0.9917033964220897,3016,"tags=18%, list=21%, signal=14%",2348/54361/10297/9839/81029/26108/79971/27120/25960/2487/152573/8322/115908/147906/1950/388336/54795/1649/1909/147699/85409/7474/3087/65981/7976/8325/6662/100113407/2719/8323/4088/6422/8434/144165/27130/92162/27031/9037/2737/7091/169200/85407/51384/607,C5
MCCLUNG_DELTA_FOSB_TARGETS_2WK,39,0.2504510472575463,0.5946565966656887,0.9642204739752052,1,0.9348200032175431,3395,"tags=21%, list=24%, signal=16%",115557/11075/4741/80206/3304/104/6323/223082,C2
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS,48,0.250493951470084,0.6122343072308704,0.9627665883804237,1,0.9917033964220897,1185,"tags=6%, list=8%, signal=6%",4582/219736/1649,C5
HP_WIDE_NASAL_BRIDGE,477,0.2505572527256827,0.7050302184470032,0.9939135483612629,1,0.9917033964220897,4214,"tags=27%, list=30%, signal=19%",10265/6660/3759/8788/9839/92949/5053/55384/10743/92335/285175/4094/6509/51085/6911/51412/2626/63895/83696/155368/158326/10815/5158/4983/3425/7287/49855/5813/138050/84628/9227/23114/1909/1365/196/57688/7474/5295/63035/1364/8481/10128/5193/9990/155382/9742/26608/9508/64220/8425/2006/4750/2719/2260/5961/583/2893/5159/546/91461/7403/10277/3339/1301/5192/9037/2737/2067/129285/8100/23112/341640/6663/25914/83451/23241/10082/4054/23556/6304/54903/7461/526/6323/157570/3815/55603/10461/26053/55343/57459/55904/4920/6925/56896/51132/9935/147372/26160/56006/1107/23426/9969/92840/8842/85358/3423/57231/5190/60509/51574/23162/6804/3981/374654/1910/90416/51684/3782/202018/23389/6103/6100/8558/8239/2530/4297,C5
HP_PARAPLEGIA_PARAPARESIS,202,0.25062311373020374,0.690341637467172,0.9750549731526463,1,0.9917033964220897,2748,"tags=14%, list=19%, signal=11%",9289/389549/23767/4729/5053/64135/23259/100131801/79625/51079/123606/3425/215/6870/80055/1593/84265/1848/285025/427/137492/55636/2260/4724/546/2253/6843/57531,C5
BOYLAN_MULTIPLE_MYELOMA_D_DN,61,0.2506602384180588,0.6300454618929278,0.961746252050332,1,0.9348200032175431,4679,"tags=39%, list=33%, signal=27%",116984/79026/3956/9050/55194/23250/54020/1962/83982/55704/25900/5255/6788/9500/307/602/51170/115004/2934/2145/6284/4082/92370/23424,C2
