ID,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,MSigDB_gene_sets
PID_RXR_VDR_PATHWAY,20,0.30751579208971896,0.6608872546889935,0.8927291209673105,1,0.9351481582673059,4272,"tags=30%, list=30%, signal=21%",19/5465/5916/7067/6720/84498,C2
HP_HIP_DISLOCATION,203,0.30755140362064337,0.847428377105281,0.816005975891779,1,0.9869055823569952,3166,"tags=23%, list=22%, signal=18%",6496/4703/64135/9427/3899/79796/63895/64093/1305/84627/10815/3572/2619/1289/55869/10585/7474/83990/538/8481/6662/81031/51776/9719/55784/1280/2719/23443/2253/7403/30008/7546/6843/57531/3339/5351/2737/1131/2067/9451/8218/4952/9896/675/9820/84464,C5
GOBP_RESPONSE_TO_INTERFERON_GAMMA,77,0.3075515350117928,0.791125267588562,0.8199874742775343,1,0.9869055823569952,3367,"tags=25%, list=24%, signal=19%",3055/58191/684/11093/83666/84166/54625/1594/3659/7474/9111/199/10241/6347/361/9482/2643/140885/972,C5
REACTOME_SIGNAL_AMPLIFICATION,23,0.3075936438983981,0.6764235214550736,0.883644461911312,1,0.9351481582673059,292,"tags=4%, list=2%, signal=4%",2784,C2
REACTOME_CDC42_GTPASE_CYCLE,140,0.3075938040004516,0.8314461863873617,0.8067933870426317,1,0.9351481582673059,4147,"tags=35%, list=29%, signal=25%",116984/25791/115557/81704/148170/7456/56924/57480/25894/4983/23263/89846/90627/5295/9459/50619/64333/26084/57580/139818/23229/22899/153478/50649/23268/5063/9411/29/5337/80243/10160/752/2040/9901/9644/27237/9815/201176/121512/394/26286/10451/64857/57572/57522/57144/7074/128272/92799,C2
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION,247,0.30761925749305413,0.8538949326358705,0.8232024022074339,1,0.9869055823569952,2617,"tags=12%, list=19%, signal=10%",285498/254528/4439/164045/256126/284071/10734/6795/81930/27175/152185/54441/225689/130951/55869/83990/192670/1843/7273/146956/29082/57520/84944/1060/348654/546/197342/84861/9985,C5
HP_HEPATIC_FIBROSIS,106,0.307621533749849,0.8144873923280189,0.8104707748416543,1,0.9869055823569952,2959,"tags=23%, list=21%, signal=18%",5244/79796/80776/84984/49855/4485/8481/91147/79867/9742/57560/80184/4750/79583/583/79600/23322/57728/27130/27031/27241/11020/55112/585,C5
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,261,0.3076337433007451,0.8556247569553629,0.8263526983131115,1,0.9869055823569952,2595,"tags=20%, list=18%, signal=16%",148022/4940/7100/6833/53833/64135/177/6693/5600/3428/718/920/63940/2626/79132/11118/255231/3134/7784/55655/1649/3135/6850/3572/541468/841/1545/22925/3556/23213/59341/3659/7474/5295/10125/5452/5336/22900/114900/27086/11119/10392/6095/23236/199/51561/4776/4088/57493/3304/247,C5
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,26,0.30763986469770704,0.6895163742222681,0.8771966014723515,1,0.9351481582673059,3948,"tags=35%, list=28%, signal=25%",9899/2984/112755/6843/6844/118429/5608/84168/6804,C2
ROZANOV_MMP14_TARGETS_UP,213,0.3076783381531166,0.8502147192895436,0.8174224709234053,1,0.9351481582673059,3957,"tags=36%, list=28%, signal=26%",84795/3059/132671/5104/90634/23550/84700/255104/5742/348094/114904/81035/6578/4684/1464/59285/79957/91653/349136/5332/5920/1289/51661/64798/10628/4599/59341/85409/8706/55268/84034/10468/9603/10723/182/745/55061/9638/22949/124152/94015/3037/23621/9235/57493/30008/10234/8630/2202/55084/64077/25789/91947/6594/26018/2026/140885/54360/23129/6337/10443/55321/6788/4638/4147/55075/100/3959/23452/84909/94031/84952/65009/55034/84466/81557,C2
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1,58,0.3077141111888046,0.768126900026,0.8306915090841676,1,0.9869055823569952,3805,"tags=36%, list=27%, signal=27%",5600/199713/9252/3280/9572/6662/6095/23236/3037/6422/8372/5740/149041/6347/361/140885/3551/7189/11173/81792/171392,C5
GOBP_MONONUCLEAR_CELL_DIFFERENTIATION,263,0.30772065700994466,0.856043484801557,0.8269012830371959,1,0.9869055823569952,3684,"tags=30%, list=26%, signal=22%",10320/54361/3175/3696/4242/177/222487/3589/912/5896/6693/3902/23228/3428/7409/920/51463/2621/3956/3135/1435/64919/6850/10312/3398/3659/2242/10125/407975/538/9734/5336/3087/4055/64421/2302/8325/604/285282/27086/3122/55636/6095/51561/57580/79798/139818/6422/4602/96459/149041/4189/2737/57089/116071/7301/8320/558/9760/3958/11005/3718/54542/3815/972/10461/3955/1794/6654/5153/7189/865/8326/23598/22890/9935/100/2175,C5
HASLINGER_B_CLL_WITH_17P13_DELETION,21,0.30773520844335506,0.6665797171011392,0.8894050194433754,1,0.9351481582673059,833,"tags=10%, list=6%, signal=9%",22924/1973,C2
GOBP_MEMBRANE_DEPOLARIZATION,62,0.3077511201985841,0.7738846792297527,0.8279873672121734,1,0.9869055823569952,1428,"tags=16%, list=10%, signal=15%",775/3759/783/287/54795/8913/5025/610/215/55584,C5
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_REGULATOR_ACTIVITY,20,0.3077786112022945,0.6616822385158554,0.8903914685389075,1,0.9869055823569952,718,"tags=5%, list=5%, signal=5%",57332,C5
HP_POOR_SUCK,83,0.30778204682852406,0.7980728738031243,0.8156813677182182,1,0.9869055823569952,2918,"tags=18%, list=21%, signal=14%",6496/8788/55384/374879/1305/2619/1748/538/57731/1280/2253/7546/6843/129285/9411,C5
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,103,0.30781257313769456,0.8132074958380338,0.8100237010421966,1,0.9869055823569952,1385,"tags=13%, list=10%, signal=11%",634/8644/240/6296/335/51085/5742/55258/401494/56624/23417/171586/215,C5
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,220,0.307828178938066,0.8510826287645004,0.8169016954678839,1,0.9869055823569952,2757,"tags=14%, list=20%, signal=11%",51332/7111/10297/4778/440738/10677/9645/88/81930/25802/84557/642574/11075/7429/6604/6456/124602/59341/8867/130271/57731/25851/57482/29082/10241/7405/146057/89927/6710/9037,C5
HP_ABNORMALITY_OF_THE_LYMPHATIC_SYSTEM,490,0.30782916837777197,0.8679964245049596,0.8752227271817253,1,0.9869055823569952,2747,"tags=20%, list=19%, signal=16%",25981/6496/55630/8788/93233/9839/5244/55384/11281/64135/19/64859/9051/5896/2622/335/55329/79796/374879/80776/7456/55036/54790/23639/83538/28755/10815/1513/6578/3425/85478/5205/93183/6850/4485/5313/841/138050/10312/51750/3077/1767/843/352909/9620/5698/5295/80270/55130/10125/51752/7504/3931/85016/60468/64421/540/8481/2302/745/91147/79867/604/51741/6340/9508/285282/64220/27086/91949/55636/80184/2719/79583/79600/8216/54768/4724/546/2253/286/63901/23322/5264/10277/51626/2548/7546/2582/219844/26040/3339/54970/27031/5978/6710,C5
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,47,0.3078424685498674,0.7505110585232116,0.8382290083586627,1,0.9351481582673059,783,"tags=6%, list=6%, signal=6%",3119/7409/920,C2
HP_ABNORMALITY_OF_THE_LYMPH_NODES,145,0.30785018289620486,0.8337195856261762,0.806294892467489,1,0.9869055823569952,2351,"tags=17%, list=17%, signal=14%",11281/19/64859/9051/5896/335/54790/28755/6850/841/10312/843/5698/10125/51752/3931/64421/604/51741/9508/285282/27086/55636/2719,C5
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,71,0.30791287853306104,0.7855996732980681,0.8211114876313114,1,0.9869055823569952,2485,"tags=20%, list=18%, signal=16%",4703/84700/79191/50507/2626/10529/88/9472/5629/11149/7273/5465/80206/5159,C5
WP_AGERAGE_PATHWAY,59,0.3080390194213327,0.7715081162915634,0.8272427547091509,1,0.9351481582673059,1706,"tags=8%, list=12%, signal=7%",177/6776/4846/841/5579,C2
HP_PEPTIC_ULCER,37,0.30805719118992725,0.7269816606978112,0.8557498401455905,1,0.9869055823569952,2320,"tags=24%, list=16%, signal=20%",51085/54790/155368/6578/1365/1364/155382/26608/2006,C5
GOMF_SNAP_RECEPTOR_ACTIVITY,33,0.308165228725775,0.7155277783780467,0.8604842530484004,1,0.9869055823569952,4702,"tags=39%, list=33%, signal=26%",55850/143187/112755/6843/8675/9482/6844/6804/8417/55014/10282/203062/9554,C5
GOBP_CELLULAR_AMINO_ACID_METABOLIC_PROCESS,223,0.30822767865870876,0.8525862010568146,0.8161617190284638,1,0.9869055823569952,1463,"tags=9%, list=10%, signal=8%",57571/374569/23498/1800/5053/51380/50507/4143/216/55258/200895/4846/36/4842/63826/84680/23743/3176/80017,C5
GOMF_CARBOHYDRATE_DERIVATIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,39,0.30823233343396167,0.7327461498932847,0.8504904352918212,1,0.9869055823569952,3979,"tags=31%, list=28%, signal=22%",222962/215/10559/11046/219855/23443/54020/55032/55343/23169/284439/2542,C5
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,42,0.30827037564348536,0.7402175052783481,0.8462049232775168,1,0.9869055823569952,1611,"tags=7%, list=11%, signal=6%",2272/3077/28996,C5
OUILLETTE_CLL_13Q14_DELETION_DN,45,0.3082718951144312,0.7472276248659903,0.8406271660412534,1,0.9351481582673059,3432,"tags=29%, list=24%, signal=22%",11174/638/22807/4137/83666/9706/1848/122970/23621/839/2026/57488/4300,C2
GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING,499,0.30828406306597633,0.8695355191460893,0.8750475427885097,1,0.9869055823569952,2959,"tags=17%, list=21%, signal=14%",10265/7042/166863/5100/2348/2637/130399/4242/53820/10512/2016/84700/10161/57718/115908/54855/5890/6911/27023/7779/10683/4846/1050/7784/1825/320/1028/5629/841/6862/1909/23213/3280/286204/655/7474/9620/6665/22846/538/221044/25809/26259/10370/92/9742/6662/81031/9508/1280/55636/57677/5801/56983/154796/79583/8323/79600/79798/374900/23250/123920/4088/1636/2253/6422/57493/23322/56243/144165/57669/824/57728/4325/1301/27031/2737/221322/4524/3975/4036/130507/55112/8320/4952/585,C5
ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_DN,69,0.3083142555980584,0.7854387268255623,0.8195194720068711,1,0.9351481582673059,3909,"tags=22%, list=28%, signal=16%",338645/8906/4781/1486/28992/23229/60686/139322/8464/5608/8801/23421/10040/6451/9779,C2
HP_PROGRESSIVE_MUSCLE_WEAKNESS,59,0.308440953012201,0.7714842467212476,0.8282490839103446,1,0.9869055823569952,2707,"tags=19%, list=19%, signal=15%",11155/4703/5837/7084/203859/5193/7273/51776/8425/1756/5192,C5
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS,21,0.3084538355713833,0.6684041791463928,0.8859364873622813,1,0.9869055823569952,350,"tags=5%, list=2%, signal=5%",79800,C5
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,185,0.3084952638638956,0.8461829199582137,0.8090665843367294,1,0.9869055823569952,3305,"tags=23%, list=23%, signal=18%",55296/10178/9148/9353/3383/55329/10677/148170/2823/9001/5025/57451/51225/5205/7813/225689/4070/5295/538/22871/23102/5064/9742/54828/22873/10198/139818/54869/51466/51626/11138/2048/8100/585/653464/57489/5337/100287171/23637/84260/6792/3815,C5
HP_INFECTION_RELATED_SEIZURE,88,0.308507396766635,0.8039832352698324,0.8113882529059528,1,0.9869055823569952,3693,"tags=27%, list=26%, signal=20%",4094/51227/90161/10815/610/57526/112476/8912/477/55777/112755/773/785/1181/549/8629/6792/6323/55343/116461/23312/84059/10157/1859,C5
HALLMARK_APICAL_JUNCTION,172,0.3085209826172808,0.8439617191585352,0.8049007540417257,0.99998973895912,0.8420966222813643,2287,"tags=16%, list=16%, signal=14%",7450/8174/7185/91624/9353/5600/7059/3383/54509/51148/253559/88/1297/257194/1825/1004/6850/57863/51754/23114/7087/9459/1364/3673/89/54413/51776/1002,Hallmark
HP_THORACIC_AORTIC_ANEURYSM,135,0.30852667403323214,0.8316019833925069,0.803756244598554,1,0.9869055823569952,4284,"tags=33%, list=30%, signal=23%",7042/51085/51412/79796/155368/84628/2201/1289/1365/63035/1364/155382/26608/81031/55636/2006/5592/2893/4088/10277/3339/23112/83451/23556/6304/7461/1281/55603/9723/55904/56896/51132/1278/4638/9969/1277/23162/4089/6804/90416/51360/5311/27125/1656/7046,C5
CAIRO_HEPATOBLASTOMA_DN,158,0.30852752621184987,0.8400380104249311,0.8052666036226086,1,0.9351481582673059,2564,"tags=22%, list=18%, signal=18%",1592/221749/23498/10178/90634/4143/8856/55089/51302/57447/10912/54762/715/51279/10891/978/10747/3556/80765/3398/2027/1573/7036/5502/3931/10402/283/7113/79831/26084/1757/32/35/18/23166,C2
HP_PURPURA,69,0.30860019119787335,0.7851093263686775,0.8188903237499717,1,0.9869055823569952,2149,"tags=14%, list=15%, signal=12%",64859/7456/54790/3674/1289/23474/843/7036/3673/5627,C5
GOBP_POSITIVE_CHEMOTAXIS,35,0.308617799799222,0.7226218463722034,0.8568510954326031,1,0.9869055823569952,3050,"tags=34%, list=22%, signal=27%",4908/177/1901/4916/7474/3673/10457/4088/6387/9037/5155/3958,C5
HP_STATUS_EPILEPTICUS,170,0.30862642194634227,0.8431913821948717,0.8059669057154388,1,0.9869055823569952,2784,"tags=18%, list=20%, signal=15%",148022/6833/2892/92335/81704/100131801/51412/3745/378884/57526/7957/2257/112476/55163/777/8867/2906/23097/2902/6506/51741/1759/477/55777/2893/112755/773/23067/785/1181/80036,C5
ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP,303,0.3086396884527528,0.8622376826913946,0.8330697079299193,1,0.9351481582673059,2737,"tags=21%, list=19%, signal=18%",57565/1780/221749/150248/139221/9839/3696/283870/57801/55885/7185/19/631/3899/387763/3383/4330/6776/130026/767/56961/4921/1404/3400/64799/2823/377677/7128/1463/154043/85478/8987/4356/3249/100287765/1909/83416/2921/7474/84223/8991/182/84981/57826/91147/1843/92/55713/23284/6506/85463/54813/642280/2719/10957/51561/5414/79798/3304/84458/205717/1301/114781/57674/50944,C2
ROY_WOUND_BLOOD_VESSEL_UP,38,0.3086557298150061,0.7319702626795421,0.8496352502012834,1,0.9351481582673059,3723,"tags=29%, list=26%, signal=21%",27253/22795/6578/23213/57493/2040/1281/23194/50509/2281/23452,C2
GOBP_TISSUE_REMODELING,102,0.3087299418167442,0.8151009809766441,0.8064047998093938,1,0.9869055823569952,2546,"tags=27%, list=18%, signal=23%",634/10512/3488/50507/115908/4921/1901/4846/7128/1513/9066/6850/1464/1943/10312/53832/1909/7060/9545/7107/538/182/55636/10457/51561/1636/2253/6422,C5
CHEN_PDGF_TARGETS,15,0.30879835140527523,0.6321207917759524,0.902176476300129,1,0.9351481582673059,2004,"tags=13%, list=14%, signal=11%",84159/687,C2
GOBP_REGULATION_OF_CELL_ACTIVATION,360,0.30882554791566996,0.8659951280816578,0.8440138547261684,1,0.9869055823569952,1876,"tags=14%, list=13%, signal=12%",64926/3119/4004/634/148022/5320/53833/5154/177/912/5896/6693/55024/3902/2615/6869/81704/7409/920/4846/1050/1803/2621/27240/3134/7784/4773/7128/3956/114757/8741/3135/10039/6850/3572/3077/3280/3398/196/3659/7474/9572/7107/2242/6665/10125/407975/84034/387597,C5
HP_CLEFT_LIP,180,0.30886033075511127,0.8463035611692652,0.805645443865037,1,0.9869055823569952,3257,"tags=22%, list=23%, signal=17%",80000/6496/54361/10743/64093/83696/10815/5015/2619/10220/1748/10585/57688/7474/54101/81788/8481/79867/57560/81031/5979/55636/4750/2719/145173/2253/65250/23322/7546/219844/2737/4524/55112/341640/27152/2218/23556/54903/3170,C5
HP_ABNORMAL_TRICUSPID_VALVE_MORPHOLOGY,34,0.3088916724363135,0.7202019973430768,0.857565327600989,1,0.9869055823569952,3875,"tags=32%, list=27%, signal=24%",2626/78987/1289/745/57158/6197/5337/54916/4920/3423/1277,C5
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH,96,0.30890680429679507,0.8110795284583329,0.8081338930382163,1,0.9869055823569952,2865,"tags=23%, list=20%, signal=18%",51393/80031/10512/9856/7224/4897/4133/4137/6585/9706/1946/7474/57698/1382/7869/1002/2045/55558/6387/9037/54437/80128,C5
HP_DICARBOXYLIC_ACIDURIA,41,0.30891480407207256,0.7389852777532732,0.8467319627618308,1,0.9869055823569952,3964,"tags=27%, list=28%, signal=19%",79783/23417/728294/23474/35/4724/55526/8802/3418/6948/3155,C5
GOBP_ANION_TRANSMEMBRANE_TRANSPORT,164,0.30891862430828054,0.8426277139382718,0.8030593725693544,1,0.9869055823569952,2547,"tags=18%, list=18%, signal=15%",159963/2348/2564/2568/6509/57101/26266/83733/80736/50636/25769/9187/387700/57030/338440/10559/10991/11046/376497/203859/6553/10723/9990/219855/6506/477/23443/23315/6508/54020,C5
HP_OVERFRIENDLINESS,24,0.3089300240433427,0.6842932784055831,0.876685634110219,1,0.9869055823569952,2320,"tags=29%, list=16%, signal=24%",51085/155368/1365/1364/155382/26608/2006,C5
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,88,0.30908832537224296,0.8054971596187865,0.8092858400845369,1,0.9869055823569952,2607,"tags=15%, list=18%, signal=12%",54361/342184/11170/88/10391/1946/5295/3673/54828/89/4088/6422/57669,C5
REACTOME_RAC1_GTPASE_CYCLE,163,0.3091365995545696,0.843137735414422,0.8031148254909687,1,0.9351481582673059,4114,"tags=31%, list=29%, signal=22%",116984/10811/25791/115557/81704/7409/7456/56924/57480/25894/4983/4810/23263/5295/9459/182/50619/64333/8997/57580/139818/22899/50649/5063/11113/9411/29/8503/11188/5337/9938/80243/10160/752/9901/9815/1794/6654/201176/394/1793/55914/10451/64857/57572/57522/5586/26230/57144/7074/128272,C2
PID_CERAMIDE_PATHWAY,38,0.30933645317438796,0.7335845831280154,0.8478419986825091,1,0.9351481582673059,1438,"tags=8%, list=10%, signal=7%",5154/1950/841,C2
HP_HYPERACTIVITY,453,0.3093605812904499,0.8711985254250811,0.8604625539629597,1,0.9869055823569952,3701,"tags=24%, list=26%, signal=19%",6496/6660/2898/5602/10297/5053/10743/23732/6509/51227/51085/1203/51412/2626/63895/3745/83696/155368/8398/1804/4983/1815/2261/57526/1028/215/2619/3176/11043/138050/84628/2257/5582/55869/1365/139411/80055/1593/57688/8867/2906/22871/9459/63035/1364/2592/23097/155382/8912/6506/51741/26608/1759/27086/23316/55784/55636/2006/22909/55777/2893/773/1139/546/1756/2253/1137/7546/26040/3339/6197/5063/51185/7552/129285/23112/4952/55870/5324/79868/83451/288/6304/6664/8629/7461/2799/6792/6323/55526/9723/26053/196528/7915/200424/57459/9439/23312/8738/55904/56896/8289/51132/10157/147372/23261/774/6687/1859/9969,C5
HP_BILATERAL_TONIC_CLONIC_SEIZURE,258,0.30938099252046314,0.8601962414867486,0.8173931528759136,1,0.9869055823569952,3036,"tags=20%, list=21%, signal=16%",9289/5602/6833/10297/2892/23732/3899/6509/81704/51227/123606/3745/378884/10815/610/5813/57526/7957/11043/4137/112476/139411/80055/9459/2902/8912/1759/6096/23316/4750/477/55777/112755/1757/773/4724/1756/23067/1137/57531/785/6197/1181/80036/4524/5063/7552/8218/64780/55870/79868/9896,C5
HP_ABNORMALITY_OF_MOUTH_SIZE,356,0.30943957582519765,0.8675791096828668,0.8396477451876249,1,0.9869055823569952,3721,"tags=25%, list=26%, signal=19%",10265/4774/8788/55384/4703/10743/92335/4094/3899/51085/51412/79796/374879/63895/155368/9244/3425/1302/5015/64919/84628/5332/1365/80055/57688/54101/1294/63035/1364/8481/91147/23097/7273/155382/9742/26608/9508/9719/91949/6299/57520/1280/55636/2006/2719/55777/2893/145173/84942/546/10277/8905/26040/3339/1301/6197/80311/9378/23112/341640/25914/83451/23241/4054/23556/6304/6664/54903/5281/7461/2799/1281/6323/10290/9723/26053/196528/6654/57459/55904/4920/6925/56896/8289/51132/147372/23261/9969/221692,C5
HP_PROMINENT_NOSE,71,0.3094681533522455,0.7895677547750786,0.8158138484129673,1,0.9869055823569952,2996,"tags=21%, list=21%, signal=17%",10297/285175/374879/1513/4983/64919/4810/51199/23097/55777/84942/8905/8218/55331/27152,C5
GOBP_LENS_MORPHOGENESIS_IN_CAMERA_TYPE_EYE,18,0.3095173141821721,0.6533762703660978,0.894353443615526,1,0.9869055823569952,2052,"tags=22%, list=15%, signal=19%",197021/5629/28996/10370,C5
GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,85,0.30953329497510723,0.8043245598653327,0.808353401232795,1,0.9869055823569952,3681,"tags=39%, list=26%, signal=29%",54361/5154/147495/219736/115908/1435/23213/655/4070/7474/9620/10370/6662/6092/4804/2719/8323/2253/6422/144165/27031/3975/85407/10082/54903/4300/6091/55366/9863/4920/10252/57664/9500,C5
GOBP_ORGANIC_ANION_TRANSPORT,223,0.3095789163405781,0.8563238491711017,0.8103569428178624,1,0.9869055823569952,2968,"tags=22%, list=21%, signal=18%",159963/634/2348/6579/5320/1645/368/5244/83546/6509/83733/80736/8398/5025/6578/147011/387700/320/1815/5205/6850/57030/10559/7223/22925/10991/11046/56301/376497/220963/11255/6506/7442/81031/113278/477/23443/151473/6508/1636/18/2912/28965/8671/4036/84062/51054/64849/9497,C5
SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM2,139,0.30961750595164317,0.8363996533940091,0.79947501049979,1,0.9351481582673059,2392,"tags=16%, list=17%, signal=13%",9289/55630/79370/2892/6509/51302/7539/3956/8416/1649/8741/5791/10235/655/57804/1848/283987/79710/22949/29118/9843/112479,C2
GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,152,0.30963248089898743,0.8410043975884798,0.798118147773385,1,0.9869055823569952,2546,"tags=16%, list=18%, signal=14%",7042/2898/142679/55504/177/7185/128853/7164/10912/259/28996/7188/59341/7474/2047/10125/4055/222166/1843/10392/23236/27250/4294/260425/6422,C5
HP_NEOPLASM_OF_THE_GENITOURINARY_TRACT,187,0.3096333506381128,0.8497302387089457,0.8037705187805981,1,0.9869055823569952,2373,"tags=14%, list=17%, signal=12%",4978/10297/5320/463/11281/10734/81704/3784/2626/2261/10984/1028/6041/1288/1760/25788/83990/538/1287/51741/6662/65998/285282/5979/2719/22909,C5
GOBP_RESPONSE_TO_VIRUS,253,0.3096739519280658,0.8602882038032307,0.8157020103761349,1,0.9869055823569952,2762,"tags=16%, list=20%, signal=13%",148022/4940/10475/3696/55601/64135/79844/9582/5600/3428/84851/60489/684/79132/4600/7128/6041/57337/11043/83666/151636/84166/4599/4486/29800/3659/5452/22900/200316/9111/51561/79798/9641/4088/2537/6387/146857/10346/8372/4343/23586,C5
HP_NASOLACRIMAL_DUCT_OBSTRUCTION,20,0.309759117023371,0.6659400572121074,0.8867480453167385,1,0.9869055823569952,3996,"tags=30%, list=28%, signal=22%",158326/2261/200424/3321/2263/7994,C5
WP_ONECARBON_METABOLISM,25,0.30980650974934487,0.6899334835454861,0.8745431925977762,1,0.9351481582673059,844,"tags=8%, list=6%, signal=8%",4143/10840,C2
GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION,438,0.3099722601500232,0.8723917442027517,0.8549731505970987,1,0.9869055823569952,2871,"tags=21%, list=20%, signal=18%",152330/7042/6496/634/54361/80031/6833/55796/10512/399473/283659/79365/9856/19/79191/3902/3488/2487/7224/284273/83881/9619/54855/147906/6911/3400/10683/144347/7041/54795/4773/2043/1649/3135/493829/4133/121504/3249/10220/6585/4241/1289/9706/3280/655/3398/1946/59341/4916/3659/4070/7474/9572/2047/7107/5295/3397/221044/10468/1942/182/390992/2302/5465/604/7442/6662/6096/7869/2045/6095/27250/55558/4882/55198/22852/4320/4776/4088/6422/144165/4602/10234/205717/149041/27031/5978/9037/2737/54437/2202/169200/80128/2048,C5
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,17,0.31003284943289966,0.6484385501540213,0.8954063893320244,1,0.9351481582673059,2521,"tags=18%, list=18%, signal=15%",8850/3280/4088,C2
REACTOME_SIGNALING_BY_FGFR1,35,0.3100458314206406,0.7265956606520112,0.8527453523562473,1,0.9351481582673059,2536,"tags=14%, list=18%, signal=12%",23767/23768/5295/10817/2253,C2
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,37,0.3101621437506973,0.7328185568728698,0.8485453543210633,1,0.9351481582673059,448,"tags=5%, list=3%, signal=5%",10693/26272,C2
SARRIO_EPITHELIAL_MESENCHYMAL_TRANSITION_DN,108,0.3103024527098174,0.8233603600152484,0.7991765388832749,1,0.9351481582673059,2491,"tags=20%, list=18%, signal=17%",10512/10161/7059/3428/378938/1831/10912/7128/1825/6414/1028/2619/4128/9961/2921/4070/1942/10370/604/10957/57507/4329,C2
HALLMARK_IL6_JAK_STAT3_SIGNALING,51,0.3103181496283409,0.7643954690519079,0.829356590422906,0.99998973895912,0.8420966222813643,2126,"tags=20%, list=15%, signal=17%",3563/5320/1435/1271/3572/2921/3659/4055/55540/1326,Hallmark
GOMF_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING,42,0.3103344495961168,0.7451737508103345,0.8404341369777016,1,0.9869055823569952,1817,"tags=21%, list=13%, signal=19%",57699/8447/131034/91683/8416/9066/151835/8605/27132,C5
MULLIGHAN_MLL_SIGNATURE_2_DN,216,0.3103651596026806,0.8582961400076915,0.804698657526421,1,0.9351481582673059,2424,"tags=13%, list=17%, signal=11%",116984/55876/51380/4330/9782/6776/79789/51227/3428/10384/6571/7041/4016/64800/375449/8718/79870/23263/64798/4585/745/7639/54682/1002/55784/9844/27250/4833/5583,C2
HP_ABNORMAL_DENTAL_ROOT_MORPHOLOGY,39,0.3104144441170896,0.7379335784277593,0.8444270934999024,1,0.9869055823569952,2957,"tags=18%, list=21%, signal=14%",10743/64094/51750/4750/57728/3914/4952,C5
HP_ABNORMALITY_OF_THE_MIDFACE,492,0.3104298974122297,0.8753854761529144,0.8634175149895399,1,0.9869055823569952,2843,"tags=18%, list=20%, signal=15%",10265/246329/6496/3759/8788/55384/1298/10743/2892/92335/23630/4094/2615/4330/633/51085/3784/4921/2626/80776/54507/1297/10815/1513/9244/3425/1302/2261/5813/10984/6850/1028/11043/10220/5332/1289/1748/1909/55869/139411/7474/5295/538/9459/182/10128/10370/91147/23097/5193/2902/79867/81031/27086/8425/6299/57520/1280/55636/80184/2006/2719/79583/55777/79600/145173/5159/8216/4088/84942/546/1756/286/7403/30008/157680/23322/23067/10277/57728/26040/3339/1301/6197/9037/5063/7552/4036/9451,C5
HP_ABNORMALITY_OF_BONE_MINERAL_DENSITY,442,0.31043871953369856,0.8738561455268036,0.8532461157803,1,0.9869055823569952,2757,"tags=19%, list=20%, signal=16%",10265/3119/389549/23767/8788/50617/368/55384/64135/285175/3899/60676/51085/8322/79625/374879/2626/54790/84627/155368/1583/10815/64072/1513/6866/6578/5015/5205/6850/4485/138050/10312/6870/51750/2201/1289/3077/1365/1593/1594/83990/80270/1294/538/1848/203859/285025/1364/540/2592/5095/8481/91147/5193/155382/51741/6662/26608/8622/9719/57520/1280/55636/80184/2006/4882/79798/5159/4088/2253/63901/1184/57728/27130/3914/26040/11107/3339/27031/375056/1962/5351/9037,C5
